mZ	mX	mY	s_X	s_Y	s_Z
0.06662875061487596	1.4532733485449962	0.23890454502869865	3.4576228800488595e-5	2.9711801050127616e-6	1.7424401315674616
0.06662946489583868	1.4532787284997015	0.23890373841610213	3.457886248183984e-5	2.9699442212136873e-6	1.7424405420857523
0.06662269195307201	1.4532703343286781	0.23890518398709912	3.4611348286808124e-5	2.993198756317835e-6	1.7421170617740913
0.06661989560600302	1.453274994273175	0.23890439090769616	3.4667710231379105e-5	2.9939281233660392e-6	1.7420474627659113
0.06661433205384379	1.4532747881315409	0.23890435345566513	3.46302161429029e-5	2.9550144351138396e-6	1.7423089651322377
0.06661209026203212	1.4532786491323084	0.2389036628437265	3.463192391135064e-5	2.957426625831036e-6	1.7421660297564845
0.06661288527979534	1.453274938206845	0.23890439396094665	3.4632783834371355e-5	2.981673285584646e-6	1.7423897858240551
0.06660818455235393	1.453275248566182	0.23890435953856565	3.45908861919387e-5	2.9145146405573125e-6	1.7423603878170633
0.06660663050722408	1.453276172863212	0.2389041449766833	3.463795155382021e-5	2.932330255499713e-6	1.742539710797602
0.06660651103343314	1.453272107258281	0.2389046893990198	3.465144457584177e-5	2.92162744525863e-6	1.742525860971327
0.06660569118929918	1.4532760928885402	0.2389041142751913	3.463768453070759e-5	2.9481484036613008e-6	1.7424803506154058
0.06661917998637902	1.4532764153851234	0.23890407316392626	3.462894196802203e-5	2.950106618418843e-6	1.742510501987168
0.06662055824366271	1.4532735109862174	0.23890457400418338	3.462016293157528e-5	2.9509560589414062e-6	1.7425815486214113
0.06661856200584824	1.4532729169136602	0.2389047391229985	3.4556104273990015e-5	2.921976698266121e-6	1.7426885802545924
0.06661288084914525	1.4532787087079952	0.2389037583697384	3.456207845092118e-5	2.9136059525214648e-6	1.7426002147109767
0.06661743646221635	1.4532713364951362	0.23890508121851534	3.457401970156892e-5	2.945282992812328e-6	1.7427612567774187
0.06661864319140529	1.453271561748946	0.2389049078932909	3.4526938468122266e-5	2.9864748086876122e-6	1.7426696814879108
0.06661708447642942	1.4532777393007286	0.23890384824709165	3.452064661194496e-5	2.973235461426329e-6	1.7427930613286517
0.06660938496305154	1.4532761151973546	0.23890418593933027	3.447099855861961e-5	2.933836820956717e-6	1.7421560719174782
0.06661211053620401	1.4532725071838692	0.23890480577367376	3.4510028484961365e-5	2.9170441158302344e-6	1.7422676933885308
0.06660564628902452	1.453276737244828	0.2389039748312797	3.4536234050366594e-5	2.8822549213291407e-6	1.7425351274216145
0.06661021909755235	1.4532738397554041	0.23890458020202285	3.4534701045145104e-5	2.9067627107348658e-6	1.7425983318484703
0.06660825620738657	1.4532727942484573	0.23890476659549673	3.4579715923967606e-5	2.91847698371015e-6	1.7425027277962026
0.06660179122597744	1.4532746907483207	0.23890440927116646	3.4569811573060715e-5	2.904089148232897e-6	1.74281387280217
0.06659936865818099	1.4532755134277224	0.23890423268946534	3.459270439599879e-5	2.904109915590525e-6	1.74265207457297
0.06660186570796253	1.45327679378036	0.23890406982148948	3.458854796193056e-5	2.9021586714039217e-6	1.742589881131933
0.06662423968910372	1.453272456900737	0.2389047713589928	3.4550041730653675e-5	2.9191076592066172e-6	1.7424318823211498
0.06662294775618961	1.4532814316597242	0.23890328443961117	3.460877754068016e-5	2.9340156217740365e-6	1.7423513455215158
0.0666173982752469	1.4532677726540775	0.23890552751302246	3.468781110722814e-5	2.9673341701308056e-6	1.7415679630799845
0.06661740485310318	1.453268755850745	0.23890545896774462	3.468780135817364e-5	2.967201520865964e-6	1.7415673828498732
0.06661237318420815	1.45328212692927	0.23890320155194836	3.474389545434258e-5	2.9887299633001214e-6	1.740934678372703
0.06660103971315948	1.4532677552707436	0.23890551670202495	3.469898703845834e-5	3.0187557525821016e-6	1.7415017068474483
0.0666011220548057	1.4532710363680246	0.23890501054912472	3.469937391752226e-5	3.019306781206436e-6	1.7414992558178912
0.06662304921717707	1.4532698365017862	0.23890516434048562	3.47905956241993e-5	3.016463072003482e-6	1.7419351725120937
0.06662300389766991	1.45327001654233	0.23890511845493928	3.4796119185682676e-5	3.0267642971477064e-6	1.7418512562201598
0.06662685180072427	1.4532777935127175	0.23890386701790284	3.4827748376513026e-5	3.0338982123818524e-6	1.7419901579234804
0.06662962823135599	1.4532786992227518	0.238903779301121	3.4827642029293e-5	2.987379030164896e-6	1.7419386241634327
0.0666305813333337	1.45327183268199	0.2389048546446457	3.4800531409217566e-5	2.990957135889432e-6	1.7419264668070538
0.066616987741558	1.4532788146283573	0.23890367299777654	3.4800299750940485e-5	3.022151551990413e-6	1.7413497910555011
0.06662005857092013	1.453272728396694	0.23890472637844215	3.4833736058541195e-5	3.0143802915027196e-6	1.741489410166052
0.06662507120996354	1.453275052462823	0.23890435983661346	3.48837343159459e-5	3.0576401014747576e-6	1.7413384448517246
0.0666191113515276	1.4532734318257092	0.2389046032161186	3.4904431559668884e-5	3.086049860818742e-6	1.7422701793218272
0.06661201149963718	1.4532757534499456	0.23890422267726227	3.4902123177939744e-5	3.0957667617488035e-6	1.7421241234919143
0.06661381681540474	1.4532750829435186	0.2389042981775043	3.491698187492588e-5	3.134783932634809e-6	1.742134900261564
0.06661897197778124	1.4532747109928137	0.23890431963707195	3.4893240016128655e-5	3.155489679038579e-6	1.7420661988018211
0.06663466390708891	1.4532717538987288	0.23890486904858535	3.4865997010249085e-5	3.1353060589267616e-6	1.7424853909680496
0.06663912589378129	1.453268523445769	0.2389054299130887	3.484249874791723e-5	3.08270021305026e-6	1.7429277184995082
0.06663906538435108	1.4532717741618315	0.23890490629423913	3.4842637198401285e-5	3.0824452950164324e-6	1.7429299278308235
0.06663746667886408	1.4532714990410054	0.23890487221497803	3.486590590815046e-5	3.08461407167423e-6	1.74298438672032
0.06663908714748722	1.453272079383574	0.23890482547359843	3.488535867663871e-5	3.0984102377150403e-6	1.7428419051944655
0.06663648285473893	1.4532724925273754	0.23890473242099064	3.487063805260822e-5	3.0881155589584813e-6	1.7427148526458285
0.06663395226095255	1.453274293814905	0.23890448568703643	3.482524519726272e-5	3.077556494512743e-6	1.7422236608881936
0.06664122438018717	1.4532741129048015	0.2389044764809538	3.482161660143092e-5	3.1141275779153876e-6	1.7424011542317899
0.06664324888679879	1.4532740276298561	0.2389044919084465	3.482886645031759e-5	3.1174021771147295e-6	1.742058897512837
0.06664155103635526	1.4532746585982355	0.23890437259945824	3.482463373376361e-5	3.1118305458739916e-6	1.7420851540251538
0.06664431492102658	1.4532747063778984	0.23890438753469592	3.4823023749544224e-5	3.0968218283119323e-6	1.742193196759927
0.06664034062334415	1.4532746910710648	0.23890437431505118	3.478488206936122e-5	3.077351319825794e-6	1.7416087556189084
0.06663884906371967	1.4532743788596678	0.2389044276273459	3.483407981459372e-5	3.08751640709566e-6	1.741339665861489
0.06664310393407094	1.453273302368369	0.23890459962570232	3.479978918073849e-5	3.0900755065900166e-6	1.7411880620533537
0.06665596275622057	1.453274289805049	0.23890445204764255	3.4718292077334326e-5	3.1344339605410304e-6	1.7408665580099796
0.06665866136130479	1.4532743663307466	0.23890438972191003	3.470504588444905e-5	3.127598795833498e-6	1.740987185745889
0.06665974203430576	1.4532743775760255	0.23890446370449628	3.472800734287094e-5	3.103310119764309e-6	1.7405525744666477
0.06665520614117246	1.4532736082247697	0.23890452822234118	3.473519903132082e-5	3.0853464209232347e-6	1.7404583215375005
0.0666552238243001	1.4532747800376384	0.23890436750708366	3.481742874016443e-5	3.1173525925101213e-6	1.7405966200522305
0.06666259599747139	1.4532759227402618	0.2389041780580138	3.47668833809149e-5	3.1045337531355994e-6	1.7403944079475864
0.06665527866515118	1.4532732463080416	0.23890458567416525	3.4770969151092326e-5	3.1036509817668604e-6	1.7402926819573918
0.06665295857467746	1.453273644890183	0.23890462704028662	3.475830958503245e-5	3.0781921993438875e-6	1.7405958978983576
0.06665281668440451	1.4532745712607154	0.23890436746379307	3.4760210501665834e-5	3.0751211703840633e-6	1.7407794896852933
0.06665606353583511	1.453272829968284	0.2389046872834515	3.4778896486470885e-5	3.089959415547372e-6	1.7409651569969369
0.06666298130487411	1.4532754096017633	0.2389042623064217	3.4741041629776935e-5	3.146728612327366e-6	1.741029342347943
0.06665422861459813	1.4532716100043603	0.23890488100515356	3.4831485791690605e-5	3.126607905923654e-6	1.7414210810945443
0.06666391794106982	1.4532772060724455	0.23890396222626448	3.488055444730815e-5	3.093229718861388e-6	1.7417049030564753
0.066666106680763	1.4532784248753692	0.2389037820921886	3.4937865290873344e-5	3.1292452115205583e-6	1.7420061507825648
0.06666493213114905	1.4532780734320516	0.23890382844870806	3.49112035972167e-5	3.13823606646315e-6	1.741998301974435
0.06666241266159136	1.4532750289896086	0.23890427640882284	3.4868295462935204e-5	3.121395748503347e-6	1.742224880331708
0.06666938606905395	1.4532748629469687	0.238904365356628	3.4839108561916e-5	3.1407723757244037e-6	1.7418875817460742
0.0666703307222056	1.4532726264549827	0.23890471079710254	3.4862401614865997e-5	3.134287153126384e-6	1.7420528803624733
0.06667237629340202	1.4532744234910626	0.23890444143754502	3.485639564405464e-5	3.0184150566488045e-6	1.7417342649954395
0.06667249773068232	1.4532746624816641	0.23890426121688216	3.485946489535507e-5	3.0147045932941823e-6	1.7407215644301703
0.06668015177946081	1.4532756353409333	0.23890433988751014	3.481826951171071e-5	3.0469164675270575e-6	1.741157727673797
0.06667944796449816	1.453274976505217	0.23890437585898253	3.4831172476238186e-5	3.053941336616771e-6	1.7412506893184923
0.06668131518697085	1.4532744641490392	0.23890449346561557	3.4834351365491057e-5	3.0848287211561895e-6	1.7408471573196471
0.06669072434228401	1.4532749891227354	0.23890429761882453	3.484208866180233e-5	3.119084923721038e-6	1.740733233189969
0.06668695942175447	1.4532740877186394	0.2389044537511856	3.4867490164703304e-5	3.086228474832404e-6	1.7405383523766236
0.06667617690130112	1.4532782797951693	0.23890375949590856	3.485755083526366e-5	3.0711474734406865e-6	1.7404028030586234
0.06667666847117776	1.4532793352212023	0.23890360120582724	3.484841855053917e-5	3.067093373456615e-6	1.7403563403141336
0.06667672448688829	1.4532719575412492	0.2389048462163549	3.484862664556254e-5	3.0675475404429376e-6	1.740360068338273
0.06666555568438724	1.4532713864096711	0.23890495025393327	3.479367796971261e-5	3.0587201352227306e-6	1.7402139980362508
0.06666355626759608	1.453276553736047	0.2389041059277394	3.480455976560454e-5	3.0614954845935206e-6	1.7403377645998424
0.06665416523300906	1.4532771566308427	0.2389039459403213	3.4769975713098545e-5	3.0424881654735637e-6	1.7403486397737615
0.06665282261632327	1.4532741293415046	0.23890443079924334	3.48073219686697e-5	3.021417725454347e-6	1.740728294091965
0.06665815813424451	1.4532754425120131	0.2389042457752142	3.487527096112616e-5	2.995963448905691e-6	1.7408702400954372
0.06666431027969845	1.453274918709117	0.2389043368869009	3.4913393601824726e-5	3.036250028517655e-6	1.7409150701604084
0.06667523825773759	1.4532763942708105	0.23890410259154532	3.497549772993605e-5	3.0645314082996303e-6	1.7409220569819523
0.06668521068238231	1.4532738774269185	0.23890447963956254	3.486637547958481e-5	3.151334228691305e-6	1.741412098156896
0.06667781551986598	1.453272755897519	0.2389046023026032	3.4915086131271095e-5	3.1665666881463277e-6	1.741192498831579
0.0666740396740476	1.4532756991053128	0.2389041687702272	3.500351166181858e-5	3.1570056797896282e-6	1.7410546675744232
0.06668694130181135	1.4532737638484161	0.2389044893777193	3.497983702908769e-5	3.147131838489726e-6	1.7410914583734085
0.06668231710046019	1.4532741027133356	0.2389044873354615	3.495037787809208e-5	3.134080300846852e-6	1.7411858572670973
0.06667270287442215	1.4532761546848865	0.23890415378078653	3.497596358597451e-5	3.138117790369463e-6	1.7415360523626748
0.06667355066015472	1.453278633820919	0.23890376838671812	3.5167510128346524e-5	3.1966090690506295e-6	1.7407588411104684
0.06666964025121089	1.4532705905201242	0.2389050697325929	3.515183617246374e-5	3.191630738147085e-6	1.7409397105765663
0.06667231854891865	1.4532714353823861	0.2389049451248616	3.520639583756443e-5	3.180316661980008e-6	1.7410827987244553
0.06666824968166615	1.4532753437336874	0.2389042213859631	3.5245589957314547e-5	3.1790611076070586e-6	1.7412532142340538
0.06668674839446405	1.4532799646741013	0.23890347712939627	3.520252495368386e-5	3.136290148087486e-6	1.7415562494129682
0.06668680226707319	1.453269361351678	0.23890523924479176	3.520203295468219e-5	3.1376165857880013e-6	1.7415751007663904
0.06669304680658415	1.4532748513427987	0.23890436174290464	3.517366552507647e-5	3.1484008139195657e-6	1.741534107439159
0.06670515793846682	1.4532732424926103	0.23890463953018862	3.517738077016219e-5	3.131364200966477e-6	1.7416159354229659
0.06670864662891637	1.4532760152376625	0.23890417989377674	3.513457135478327e-5	3.212910898821007e-6	1.7420754175502597
0.066709941989615	1.453276644460884	0.23890408074228908	3.514673194293648e-5	3.196782574719276e-6	1.74194164825405
0.06670841990264545	1.4532756092690808	0.23890425015529337	3.5132742096140196e-5	3.156262840999392e-6	1.7416920801251032
0.06670319588422405	1.4532729387883714	0.23890468777714152	3.5156341244954976e-5	3.120411881135653e-6	1.7416030763883414
0.06670253248171447	1.4532763307373506	0.2389041511075911	3.520372655030834e-5	3.1124372628778433e-6	1.7416082894461176
0.06670974153202368	1.4532760452287732	0.23890414413893096	3.512725244581712e-5	3.139005459700748e-6	1.741750279547026
0.06670421133204071	1.4532729931118964	0.23890473391586212	3.510827542792329e-5	3.1305187141716676e-6	1.7418335427391816
0.0667109969863363	1.4532730703539216	0.23890464998624547	3.5208358343346396e-5	3.1787230953350246e-6	1.7428413592620404
0.06671441944428934	1.4532759316545727	0.23890420447941385	3.5218189655958324e-5	3.1806478135943696e-6	1.74280102371532
0.06671491116533829	1.4532730597687644	0.23890463244234386	3.523025241767911e-5	3.1896454151711473e-6	1.7432212919532386
0.06670919310552491	1.453273014617522	0.23890468115283692	3.5234135304938906e-5	3.1907360145349134e-6	1.7435308605470317
0.06671343953418485	1.4532755345572284	0.2389042605264995	3.523839973534892e-5	3.1643058645250457e-6	1.7433840685990183
0.06671193232612056	1.453275426453613	0.23890428152614462	3.523481662117451e-5	3.176253113476252e-6	1.743344167972613
0.06671932198879488	1.4532759950250858	0.2389041755108586	3.519499133355051e-5	3.154821629776331e-6	1.7429826044181527
0.0667177207218484	1.4532729905073625	0.23890462684579303	3.517589853533167e-5	3.1665098875667142e-6	1.7429894317955656
0.06671100478627487	1.4532774616892492	0.2389038328972341	3.517144849404603e-5	3.209141477600957e-6	1.742945929479462
0.06671093748254733	1.4532754234632677	0.23890422447894472	3.5171558651724455e-5	3.2092567312815963e-6	1.7429423640288733
0.06669704135902012	1.453271666887067	0.23890491595010863	3.513884893765744e-5	3.2887141304503464e-6	1.7426520522682343
0.06669240683325765	1.4532753658876985	0.2389042630714292	3.508425943087896e-5	3.258590962213896e-6	1.7422570581138541
0.06669180404622291	1.4532753944860002	0.23890429754746395	3.508889912931305e-5	3.2723793592261e-6	1.7426104714395545
0.06669137232377317	1.4532740906207775	0.23890455125879173	3.506712600931979e-5	3.291705755531143e-6	1.7423421039662448
0.06668227441211486	1.453275127302513	0.23890437919467386	3.509377106048598e-5	3.3122697668355542e-6	1.7422877879841154
0.06667243391834346	1.4532756898218278	0.238904276543987	3.508622226395775e-5	3.318683132992644e-6	1.7428809081874646
0.06667524396646897	1.4532732900185397	0.2389046987401952	3.512257452375974e-5	3.280594525334518e-6	1.7425270127874473
0.06666990586348998	1.4532728495285157	0.2389047615571667	3.512735158351894e-5	3.244177826286385e-6	1.74219399493444
0.06667080591120868	1.4532773074414265	0.2389039438290819	3.5110313917931527e-5	3.2155661454004925e-6	1.742360570589863
0.06665965141005128	1.453274870914142	0.2389043773749169	3.510553944745034e-5	3.2213722474641114e-6	1.7421321567720855
0.0666539351113043	1.4532703002926646	0.23890505295585232	3.5097942086349666e-5	3.2166916522042885e-6	1.7420683272576842
0.06663616918747747	1.4532751834828201	0.23890435707682303	3.502214492474793e-5	3.231259630286987e-6	1.741534935529852
0.06663583472289854	1.4532724377743456	0.2389047633493466	3.503511915354441e-5	3.2428214524804324e-6	1.7414716388387128
0.06663730931560084	1.4532736944614397	0.23890452379386506	3.5033162759508326e-5	3.2685080097932284e-6	1.7415170726409432
0.06663295540692414	1.4532754556123726	0.23890424408688254	3.50137212788207e-5	3.2629511811061114e-6	1.7418653538198106
0.06663710355196495	1.4532746294739574	0.23890438490333873	3.5012627204796966e-5	3.2670887658644507e-6	1.7421721470046816
0.06663673682673671	1.4532750963768224	0.23890430901200424	3.501550733193845e-5	3.2735661475931865e-6	1.7421212617306816
0.06663903750629269	1.4532721222203233	0.23890483650403183	3.4997090173974594e-5	3.3044875204351864e-6	1.7417508692845238
0.0666465569488568	1.4532725818825387	0.2389047641391124	3.497109201069867e-5	3.2917935801996456e-6	1.7416878332915613
0.06665013434685721	1.4532749018716196	0.23890432885522334	3.493472490836052e-5	3.272374302865673e-6	1.7418365121243287
0.06665013923806318	1.4532752369529667	0.2389043425784551	3.493477333869003e-5	3.272331931657645e-6	1.7418361652637513
0.06667445432389685	1.453274085427481	0.2389044701669136	3.480842663818127e-5	3.374196919608498e-6	1.742030046353917
0.06666800896959055	1.4532739503785865	0.2389044497085932	3.493593705095467e-5	3.3541574425506205e-6	1.7420511966895824
0.06667180684870475	1.4532762041937133	0.23890411865856312	3.491699240652204e-5	3.3619789363523644e-6	1.7419803914511367
0.06666946569973195	1.4532711895367243	0.23890496456699034	3.489774548976808e-5	3.354118775480864e-6	1.7421710665278032
0.06667778490772329	1.4532776475175941	0.2389039458367299	3.4859889511172476e-5	3.385290367397937e-6	1.742384602754222
0.06667519564836662	1.4532726996750316	0.23890465924308407	3.489789701340672e-5	3.4071723352799337e-6	1.7420449246600456
0.06667469745484272	1.4532751392286554	0.2389042756735545	3.490171923710972e-5	3.3992553564499054e-6	1.7419601142801604
0.06667386454095839	1.453274661524548	0.23890429745675376	3.488019219887374e-5	3.3837653017895625e-6	1.7421609846004271
0.06667875576079152	1.453276861046068	0.23890404697520656	3.4874102847231794e-5	3.3957793733100075e-6	1.7421537660534037
0.06668465087251031	1.4532725261453603	0.2389047656782034	3.488013397356002e-5	3.3884492601696645e-6	1.7420025285111937
0.06668140874247207	1.453272706127156	0.2389046900960062	3.487521852832648e-5	3.3710194461858213e-6	1.742234885104372
0.06668348978035639	1.4532725471313603	0.23890477104958527	3.4884489741473056e-5	3.354028253193784e-6	1.742237152175485
0.06668320228150625	1.4532738330895318	0.23890455789103526	3.488580566040429e-5	3.3524433182973353e-6	1.7422367232627505
0.06667385824816922	1.4532716591571622	0.23890484443371907	3.4896107993134955e-5	3.3187128326659196e-6	1.7421350414241625
0.06666895992414999	1.4532720073453878	0.238904914692439	3.490345005645993e-5	3.3155900107203605e-6	1.7424272589126664
0.06667180632876157	1.4532741239414215	0.23890436909698068	3.482347246066442e-5	3.3708634638170797e-6	1.7420757764707968
0.06667259851576099	1.4532754182073622	0.23890429344327213	3.4804099102494813e-5	3.3445861247161018e-6	1.7421078482314714
0.06667556540427806	1.4532726661969595	0.23890469963401398	3.484175110093542e-5	3.3092681086559277e-6	1.742539592257026
0.06666689329703666	1.4532753999072718	0.23890425356876477	3.4817167509147275e-5	3.284798745591604e-6	1.7424240791835042
0.06666059101807581	1.4532758610727847	0.23890417207444367	3.486752807486936e-5	3.2719143035410023e-6	1.7422538221573265
0.06665969755015458	1.4532761166884045	0.23890424721149026	3.487333500808415e-5	3.266854793152794e-6	1.7422480246779406
0.06669660986820306	1.4532735206761214	0.23890458013788524	3.503724850162426e-5	3.343334921887532e-6	1.7419601120069652
0.0666893828989285	1.4532761762535071	0.23890417014620294	3.5065777339250996e-5	3.316508318162009e-6	1.741841385665074
0.06668795588935099	1.4532727736373916	0.238904730664231	3.5082403797650076e-5	3.311720967825018e-6	1.7418463381141622
0.06669362208446711	1.4532792218718753	0.23890365134274436	3.5062148019741135e-5	3.3113796073670965e-6	1.7421965976772356
0.06669369022900025	1.45327888903972	0.2389037488972025	3.506274381664741e-5	3.3113224250174123e-6	1.74220630316571
0.06669564432775191	1.4532712357135584	0.23890503621624096	3.50924071842633e-5	3.3126179126222664e-6	1.7424253381144599
0.06669765711740462	1.4532767969740015	0.2389040159775302	3.499073016258307e-5	3.3642841927550252e-6	1.7427924252550038
0.06669798769191665	1.4532748016600627	0.23890438222775626	3.493771839396888e-5	3.4237555040693132e-6	1.7429336816024066
0.06670301665896165	1.4532731207109095	0.2389046047427908	3.4967745148813853e-5	3.4563365748859848e-6	1.7428462370004185
